Time;BTC / USD Denominated Closing Price;BTC / Free Float Market Cap (USD);BTC / Realized Market Cap (USD);BTC / Free Float MVRV (Free Float Market Cap / Realized Market Cap);BTC / MVRV (Market Cap / Realized Market Cap)
27.03.2017;104291919777908;14067830375687800;8474243476081080;166006917;199869446
28.03.2017;104516293161894;1409930434668920;8490516010677070;166059452;19993941
29.03.2017;103968861578025;14026519714846300;8498462800380780;165047727;198727297
30.03.2017;103798766142607;14004753581377900;850976525682333;164572737;198163667
31.03.2017;108174353109293;14596367540433700;8543455004380280;170848533;20572416
1.04.2017;108952477182934;14703056486579800;8558433471538850;171796118;206862352
2.04.2017;110556295575687;14923446535009800;8572765957560280;174079715;209581972
3.04.2017;11446647710111;1545312480641000;8603333718944080;17961787;216252803
4.04.2017;114192191870251;15417303255721000;8620510588948770;178844433;215325451
5.04.2017;113581164377557;15334145577089600;8639231792867030;177494318;213735782
6.04.2017;119459645938048;16129439237670700;8672568800904720;185982257;223959041
7.04.2017;119173145108124;16094960058385000;8703823256990650;184918278;222647362
8.04.2017;118441772033898;16000016242439400;8715759766511430;183575691;221001181
9.04.2017;121363413980129;1639672233841660;8739595054035020;187614211;22586269
10.04.2017;121164987621274;1637151460554510;8760713352463810;186874218;224975256
11.04.2017;122978493290473;16617579799364300;878613013249717;189134233;227711178
12.04.2017;121611436785506;16434671171944800;8808771079701510;186571668;224625621
13.04.2017;11725583396844;15847917276285500;8812737939886140;179829667;216504122
14.04.2017;117433323354763;15874042867291800;882625757922921;179850211;216522828
15.04.2017;117556218901227;15891980834626000;8833737591114100;179900984;21659084
16.04.2017;11736913798948;15857338374546200;8839673951839360;179388272;216125164
17.04.2017;119190120146113;1610365127785130;8869394536073850;181564268;218766073
18.04.2017;120213145803624;16238702830385800;8889608855055050;182670611;220166725
19.04.2017;120956090888369;16340958015603800;8906383968882910;183474663;221134437
20.04.2017;123580307451783;16696837548993800;893324418898939;186906763;225276621
21.04.2017;124733607025132;16855132218689800;8951653024709980;188290723;226940479
22.04.2017;124355039257744;16805520992873600;896196866453976;187520417;226016436
23.04.2017;125000148322618;1689495023393990;897542816105076;188235591;226874872
24.04.2017;125723944225599;16995704260517300;9000656957664870;188827375;227570599
25.04.2017;127986471741672;17303883322377500;90300957569465;191624583;23093693
26.04.2017;129648545745178;17530856816755800;905900260757207;19351862;233216845
27.04.2017;13458899556692;18201473821233800;910166696879398;199979563;24099622
28.04.2017;134798515552309;18230861287141700;9150512276805910;199233231;240107994
29.04.2017;135771525341905;18365648767484100;917514088544195;200167485;241223986
30.04.2017;13819563722969;1869125536388270;9209709000770340;202951639;244637619
1.05.2017;14369414880187;19437206913999400;9276810065842950;209524683;252560356
2.05.2017;146381906846873;19806388924759700;9335116409167740;212170776;255708418
3.05.2017;151940894447691;2056158771546640;9395504290807440;218844961;26373993
4.05.2017;15398300515488;20839292993744800;9486733319176010;219667743;264748386
5.05.2017;152985044301578;2070647139986250;9557851273421570;216643582;261101197
6.05.2017;157328550961426;2129693971556110;9609477624379500;221624323;26710611
7.05.2017;152626777171245;20668360990003600;9633266886035020;21455194;258516798
8.05.2017;168508649631794;228224486805732;9750419174453630;234066334;282026827
9.05.2017;171922801355932;23290382637132200;9845309473063450;236563236;28500152
10.05.2017;1782499;2414984020596800;9930377521554980;243191562;292992045
11.05.2017;183548754821742;24885306323900300;10048705477144100;247646887;298180004
12.05.2017;170466164108708;23111303213197500;1008921216947580;229069454;275847679
13.05.2017;177984025669199;24133115755523800;10143540323315600;237916102;286505128
14.05.2017;179459355055523;24336331088587400;10176366055956900;239145594;287984317
15.05.2017;173688284611338;23557624771319300;1021998171423070;230505547;277569902
16.05.2017;175702694856809;23831042481417500;10267508491770800;232101512;27951762
17.05.2017;180874606469901;24533946005364500;10362505725361100;236756887;285141326
18.05.2017;189424726455289;2561118939280460;10430810763335700;245534024;296696988
19.05.2017;196754554769141;266037120638154;105335521935847;252561639;305210147
20.05.2017;204811767799532;27696864445453600;10625857114342500;260655344;314988555
21.05.2017;204522249316189;27660826094902100;1070422559404600;258410343;312275546
22.05.2017;207894350002922;281222429440629;1087546782896590;258584213;312461059
23.05.2017;225728836382233;30538790894114800;1109020580013200;275367215;332739524
24.05.2017;241500722665108;32682912345239700;11296972580656400;289306822;349513899
25.05.2017;231960137866745;31395832269871400;11503989788834300;272912553;329706174
26.05.2017;22794185836353;30857277971476200;11623392820486400;265475653;320703848
27.05.2017;204430049982466;27675077050966000;11628317836520500;237997253;287538901
28.05.2017;22257008666277;30133588242093700;11706342361325700;257412498;31100624
29.05.2017;228471579748685;30937571872281100;11785240187610500;26251117;31715195
30.05.2017;216726447790766;29349857848210400;11835750771960000;247976309;299605054
31.05.2017;229943261025716;3116469178990400;11972603940690000;260300031;314282004
1.06.2017;239988763194039;32530895079535100;12115505109390100;268506305;324185226
2.06.2017;24794238943308;33607532513434800;12216808580612100;275092569;332189022
3.06.2017;254955195151958;34564218995514200;12329962891918800;280327032;338499502
4.06.2017;252499383354763;34235861519910000;12413760395396900;275789611;333016911
5.06.2017;268531891671537;3641145534706810;12568788322697800;289697419;349837338
6.06.2017;287134167735243;3893875857229490;12752198143713400;305349385;368734337
7.06.2017;270676000885447;367082236933779;12828919239236600;286136525;345563714
8.06.2017;280256354681473;38009003339641600;12968040761291400;293097501;354000799
9.06.2017;280487226691993;3804454318183850;13094619060178600;2905357;350908106
10.06.2017;29163278597896;3956200266831850;13258693675548300;298385374;360375711
11.06.2017;297421455920514;40352625163404400;13388008892435600;301408712;364019441
12.06.2017;266543326995909;36223856956531800;13531642783165400;267697408;322800548
13.06.2017;270713782402104;3681050102825900;13689118280402200;268903375;324114582
14.06.2017;244382445137347;33235946944634300;13719151421378600;242259495;2919798
15.06.2017;2409886764173;32777516166554600;13747158807896400;238431203;287371971
16.06.2017;247635909538282;33685058620625800;13837060898232700;24344085;293413098
17.06.2017;265275536335476;3608576429266330;13908670415062200;259447979;31272984
18.06.2017;250821420742256;3412360068068240;14005532092648600;243643729;293677553
19.06.2017;258964221338399;3523686437786660;14123032345341500;249499283;300723619
20.06.2017;273322655628288;37197498024899500;14252268662302300;260993523;314552423
21.06.2017;263926131420222;3591749509016720;14311153483888100;250975542;302520974
22.06.2017;268664751431911;3656388866431890;14416101096151600;253632299;30574306
23.06.2017;268587047101111;3655721756839790;144887727739362;252314107;304158628
24.06.2017;256218914874342;3487756166235100;14502471097368300;240493923;289910643
25.06.2017;249772894137931;33995194610221300;14515499460229400;234199276;282389576
26.06.2017;242636505119813;33026980062644800;14524703329888400;227384886;274177101
27.06.2017;253034553600234;3444351328531320;14588235786997900;23610472;284709982
28.06.2017;256279226420222;348891286698348;14660520420922000;237980151;286973355
29.06.2017;254044303161894;3458894101170300;14720444531935600;234972123;283338619
30.06.2017;245271206428989;3339912143614310;14786868624795100;225870144;27235698
1.07.2017;24123662131502;32853491192593100;14803768952453800;221926533;267604439
2.07.2017;25188721873758;34306667410264000;14857117015463100;230910663;278455696
3.07.2017;255192743173583;347600985422186;1493489904424090;232744115;28067694
4.07.2017;259974474991233;35408312929858300;14993496385194500;236157811;284851858
5.07.2017;260810489117475;3552683945686270;15077199344670000;235632883;284213614
6.07.2017;260319547369959;3546069096202550;1512652439553780;234427222;282784137
7.07.2017;249578092220923;3400113929234530;1518558214250780;223904089;270091753
8.07.2017;25534941581239;3478947740576360;15226015178996700;228487079;27563821
9.07.2017;250617321355932;34150247388259000;1523976699718080;224086414;270314378
10.07.2017;231936689736996;3161015256800120;15211503452992000;207804263;250667922
11.07.2017;231916744061952;3161111850120470;1522808654597310;207584311;25040635
12.07.2017;237488626645237;32373087575002900;15250542587586400;212274989;25607933
13.07.2017;234373834824664;3195100193738140;15276314198170100;209153867;252324473
14.07.2017;221482523728814;30197865219628500;15271399075582900;197741314;238547763
15.07.2017;198963319023963;27129911772154400;15211158477013500;178355329;215162881
16.07.2017;191074954161309;2605758728731750;1516745089062460;171799385;20725336
17.07.2017;221574629614261;30218757415661000;1527283200555110;197859555;238704005
18.07.2017;23037611458796;31422038132940100;15330276001438700;204967204;247286929
19.07.2017;225706523588545;30784221092408900;15362059845165200;200391233;241800668
20.07.2017;282389792635885;3851409707612140;1559684906962820;246935114;298008325
21.07.2017;26661397182934;36362741472452200;15656301706338300;232256264;280324324
22.07.2017;282975405496786;385981236822142;15756527715505000;244965924;2956705
23.07.2017;275324386493279;375460552363387;1580507230428230;237556998;286830102
24.07.2017;27551595242256;3758219203028680;15879838010723400;236666092;28571688
25.07.2017;255869299894798;3490552686952550;16012397068004900;21799064;263175728
26.07.2017;252232464628872;3441301446005690;16056237090551900;214328016;258755545
27.07.2017;266514754649328;3636551335646520;16207018715519000;224381263;270895213
28.07.2017;279383348486265;381249892989063;16581296584313400;229927672;277596935
29.07.2017;27064507654588;3693735036391090;16825358677673500;219533807;265045335
30.07.2017;27493845277031;375243362031231;17199051662383100;218176775;263429117
31.07.2017;286261129088252;3907361986419700;17706920198069300;220668639;266440296
1.08.2017;272738918199883;3723150375765380;17893595431582300;208071675;251234417
2.08.2017;269014567197545;36728000161935300;1805126783792780;203464934;245667542
3.08.2017;278974631244886;3808871840722540;18277681996310500;208389217;251633659
4.08.2017;286027284324956;39060126488207900;18663922574492400;209281443;252690325
5.08.2017;323742336329632;44219109456283600;19027512047017400;232395646;28058202
6.08.2017;323011670894214;44118735053294100;19417149119137000;227215307;274360243
7.08.2017;339256241864407;4634877843274530;1986191347475600;233355052;28173808
8.08.2017;342567661659848;4679940334888450;20204349195167900;231630343;279701154
9.08.2017;334721543161894;4572966881818250;2042997475451610;223836149;270304955
10.08.2017;343703215546464;4696102661424370;20628726076749100;227648699;274911842
11.08.2017;366052053728813;5002073526706520;20857434229920200;239822093;289608699
12.08.2017;387108240619521;529155769725027;21151523706003200;25017383;302040239
13.08.2017;406380105271771;5556164676110430;2143866138547670;259165653;312865374
14.08.2017;430460393120982;5885878480889200;21826730305983200;269663775;325544228
15.08.2017;41600305458796;56895951166651500;22044669984692400;258093912;311536106
16.08.2017;436467857463472;59694070663623000;2231482029050250;267508633;322936466
17.08.2017;430851686142607;5893353259138850;22632499094353000;260393394;314349195
18.08.2017;410850716218586;5620349823434980;22803579745693000;246467874;297541172
19.08.2017;416033245686733;5691043503646160;23077702318308800;246603558;297749577
20.08.2017;40858103943308;5589863407245280;23358262881188700;239309894;288932289
21.08.2017;399262603524255;5462477467081090;23483076266079300;232613368;28086644
22.08.2017;407433046125073;5574321946683160;23683887857541500;235363467;284203031
23.08.2017;41469153452367;5673600680091340;23916725187325600;237223141;286484514
24.08.2017;432581642799532;5918740441536970;24084804573336400;245745836;296780825
25.08.2017;435313177255991;5956496233835150;2424111485177830;245718741;296751747
26.08.2017;434197871677382;5941997574571860;2437834966415380;243740764;294348577
27.08.2017;434490344476914;5946917898106540;24500204781840600;242729314;293116239
28.08.2017;437976392068966;5995281109740600;2467821785527210;242938171;293365297
29.08.2017;460045683097604;6299508319405560;250280055497619;251698375;303875355
30.08.2017;458663273670368;6281672592030750;25222057918165100;249054721;300669499
31.08.2017;474035621770894;6494009160279010;25559888308341400;254070326;306677185
1.09.2017;491816624488603;6738784786873390;25883011205112500;260355518;314249768
2.09.2017;459502001782583;62969094308255400;26029058323414200;241918449;291990917
3.09.2017;4625296314436;6338649662360180;26160376453669200;242299635;292473488
4.09.2017;437475349649328;59961182028099900;26303473247431400;22795918;275162247
5.09.2017;445405253769725;6105233361748690;26440218637557200;230907068;278742564
6.09.2017;460751652980713;6317028992805620;26641401517557700;237113239;286204183
7.09.2017;463511187580362;6355870216095960;2695715111679070;235776777;284583752
8.09.2017;434545765634132;5959000676102990;26978942967819600;220875988;266619471
9.09.2017;4335593449737;5946334967153450;27030571266464000;219985546;265540041
10.09.2017;426184352104033;5845613511472070;2715236640582640;215289284;259879339
11.09.2017;421254757334892;5778711447093180;27200308321540400;212450219;256454296
12.09.2017;416431943424898;5713405729463740;27248866987140500;209674983;253102364
13.09.2017;388711858679135;53336721386203300;2719031215496330;196160754;236797159
14.09.2017;32474687390415;4456527800460670;2696349335573280;16528006;199521056
15.09.2017;369922294389246;50771187074519400;2708099819599880;187479009;226320938
16.09.2017;371123435067212;50940764457656400;2714027793120980;187694336;226588756
17.09.2017;371185620397428;5095630935005330;27161639481349200;187603953;226478555
18.09.2017;408042844301578;56020659325735200;2727949782680720;205358103;247915064
19.09.2017;392573619023963;53902434540604100;27329306396193600;197233087;238109715
20.09.2017;3895777078609;5349378443772690;2736959610961930;195449667;23596557
21.09.2017;361724346580947;4967408819180070;2734645759868450;18164725;219309389
22.09.2017;36192137182934;49707630920235600;27381750991865200;181535618;219168978
23.09.2017;377560059409702;5186131661736940;2743148289991430;189057649;228253357
24.09.2017;367689694418469;50509741746774700;2743982634108910;184074568;222242941
25.09.2017;391873807130333;5383267071905870;27743823403458100;194034794;234287282
26.09.2017;389009093687902;534422286260257;2780913734409680;192175068;232052467
27.09.2017;420778748538866;5781462095114620;27958927902610600;206784113;24968666
28.09.2017;418776979631794;5754662729537730;28075324544660800;20497226;247501585
29.09.2017;415501011981298;57103779813261100;281489254246966;20286309;244954557
30.09.2017;433454461250731;5958129163257790;28299664415310900;210537096;254204123
1.10.2017;438208689801286;6024325626704200;28390529741629000;2121949;256194858
2.10.2017;43868757150789;6032805038035820;28542671384768700;211360911;255136556
3.10.2017;430656464202221;5922877642015680;28629227504109900;206882203;249742904
4.10.2017;421668482144944;57997687144145800;28687821953376900;202168318;244055834
5.10.2017;431942091583869;5942081771119880;28888732683110900;205688558;248286744
6.10.2017;436591571040327;6006865576733720;28990008231049700;207204687;250112549
7.10.2017;443885593308007;61074120921747500;2907359261093570;210067334;2535902
8.10.2017;460073979661017;63307925959636500;29223796182061800;216631424;261523452
9.10.2017;477753465692577;6574759529953750;2950888083012840;22280613;268982061
10.10.2017;474107791496201;6524339124721400;29708154726845800;219614418;265170924
11.10.2017;481496711805962;6625879454894980;29829554912345300;22212465;268235621
12.10.2017;539366898275862;7422179836576570;3014629402040120;246205382;29735157
13.10.2017;561407751461134;7728102469762740;30590485427199600;25263092;305039678
14.10.2017;578573831502046;7965258043364670;30810017287263100;258528191;312159957
15.10.2017;568986505961426;7834238402596860;3100791953352930;252652823;305072713
16.10.2017;575614881180596;7931073090514840;31297278543203100;25341095;305813234
17.10.2017;559041632437171;770407733095411;315113712947734;244485626;295026635
18.10.2017;55838704257744;7695716536252810;31677951784706700;242936052;293164856
19.10.2017;570831299094097;7875225747533110;3198167069026910;24624185;296891932
20.10.2017;600088313033314;8280101326060270;32223741218750700;256956549;309805688
21.10.2017;603020789275278;8321898573731570;3240858208739940;256780706;309579617
22.10.2017;599659813880772;8276661131629630;3273413424850900;252844968;304834116
23.10.2017;588825001665693;8127386838463850;3333696281324050;24379506;293951363
24.10.2017;551777535330216;7617008312975060;33518492292434200;22724794;273999189
25.10.2017;573601780157802;7919277919891530;33720776510097200;234848623;283167233
26.10.2017;590031772910579;814686675006396;33908906231048400;240257433;289701261
27.10.2017;577194504617183;797007895467759;34048449986630800;234080522;282258819
28.10.2017;576238857685564;7957324777005370;34137771791885400;233094439;281072114
29.10.2017;617472884482758;8527562477133630;3435849155646080;248193739;299284618
30.10.2017;611925638398597;8451880854829160;3459040084968170;244341801;294639905
31.10.2017;642851463705435;8880334377028900;3487328154262200;254645791;307051562
1.11.2017;672641183459965;9299789916805600;3532664151064550;263251459;317194342
2.11.2017;704377793892461;9739682000148830;35911938507720500;271210144;326783421
3.11.2017;719863211075394;9957195016889310;36350664997264800;273920574;32996631
4.11.2017;7420498078609;10265680981943500;36642638909028900;280156705;337458714
5.11.2017;737113902980713;1020784041590370;3700620351820030;275841331;331955857
6.11.2017;698526384395091;967528030917404;3721523471885690;259981709;312842422
7.11.2017;711820254383402;9861382563977850;3754128233208460;262681026;316064437
8.11.2017;745121278667446;1032595515935930;378981276914341;272466103;32777098
9.11.2017;711773804967855;9865286478367950;3825447152554000;257885839;310220792
10.11.2017;662056733635301;9176349271006550;3847962325775940;23847295;286889448
11.11.2017;634672144915254;8797207944886490;3869111679615770;227370225;27353594
12.11.2017;582909782758621;8106509622374080;3936042017688540;205955871;24696982
13.11.2017;651944517212157;9068351752883640;39877707892389100;227404037;272664306
14.11.2017;659237439713618;9169604606589860;40120645949973600;228550772;274071229
15.11.2017;725737321215664;10095615609390400;4067840168471090;248181226;297614814
16.11.2017;78337044333723;10897313441512600;4141623322995220;263116961;315562228
17.11.2017;772903327001753;10752377469321000;420691866122304;255587957;306551771
18.11.2017;779615424108708;10847289839834400;4241167170812460;255761902;306748215
19.11.2017;801832068848626;11157855270506600;4279998117667580;260697668;312664738
20.11.2017;826987425745178;11509844061575000;4335301637400560;265491194;318401839
21.11.2017;809199808357686;11264461470672400;43902594029380300;256578494;307693153
22.11.2017;824959733021625;11483133559674800;4423425818734530;259598194;311368282
23.11.2017;807166982144945;11235435471199700;4454661739000920;252217478;30255203
24.11.2017;823242233313851;1146008087276830;4508416061325990;254193063;304932356
25.11.2017;87601654421391;12195968280140300;4574979252006520;266579751;319796528
26.11.2017;931990331472823;12979523097069600;4648919075487210;27919443;334857257
27.11.2017;973072857948568;13554153336834000;4736598316991490;286157965;343189779
28.11.2017;993219418001169;13836570188628500;4846302189418420;285507788;342405668
29.11.2017;980002755172414;1365545056715760;4937997432967420;276538227;331618599
30.11.2017;999671497194623;1393074709127450;5002439890747430;27847905;333958212
1.12.2017;108089583325541;15064263844838800;5084875092588840;29625632;355287307
2.12.2017;109348599856809;15242670433501200;51557629528174700;295643352;354526509
3.12.2017;112139426554646;15635022519734000;52076908771801100;300229466;359996863
4.12.2017;115621285669199;16089718617092300;52911224642363800;304088948;365371219
5.12.2017;117367540672122;16336034195475200;5372646416011620;304059358;365310274
6.12.2017;139921323372297;19479546502042500;5557316298858410;350520745;421096815
7.12.2017;170322933763881;23727644770510500;6040198716902900;392828877;47166582
8.12.2017;162984873386908;22708858747048900;62724085009642700;362043683;434686442
9.12.2017;150500219541204;20971687654365200;6351214888641670;330199624;396460494
10.12.2017;154749995432496;21567839588435100;6459982356272610;333868398;400840979
11.12.2017;168734977849211;2352073092580860;66347463428888500;354508367;425607302
12.12.2017;174339307381648;24305069272529200;6883078475625310;353113354;423927385
13.12.2017;1651515257218;23026638287182400;7024141077558250;32782141;393575963
14.12.2017;166028928033314;23152186949931100;7128141938849710;324799747;38994793
15.12.2017;177020021721216;24688246303012600;7267009777335200;339730468;407868942
16.12.2017;196405138834015;2739593917073000;742306783384789;369064917;443076633
17.12.2017;19250467650789;26875658542497500;7582704336817650;354433687;425193445
18.12.2017;189820250242548;2650428519798380;7698840492161510;344263337;412995773
19.12.2017;176533260894214;24651731411114200;7771192277304920;317219424;380550806
20.12.2017;164536272603741;22982655220295100;7893556056893660;29115718;349226172
21.12.2017;156338336504968;2184002679950120;7934308102105370;275260634;330154348
22.12.2017;143057183436587;19986885773325600;7963986372432790;250965846;301016272
23.12.2017;149108581049094;20834285064821400;8010498675615080;260087242;311960008
24.12.2017;140263468661601;19600752330040100;8037229483944440;243874489;292511724
25.12.2017;140809422600818;19678250533733900;8057244979034710;24423051;292950297
26.12.2017;157271454792519;21979644503718700;8142982876054830;269921291;323788307
27.12.2017;153890005739334;21508596237260200;8240367289395740;261015019;313118795
28.12.2017;142894522095266;199730751679998;8262044845571790;241744938;290015736
29.12.2017;145717460821157;20370473854085200;8309842583551410;2451367;294080172
30.12.2017;129487158828171;18104746933149200;8345301047197060;216945402;260242905
31.12.2017;139214806414378;19468715035660600;8378259121017220;232371842;278726716
1.01.2018;134646536116306;18832809209705500;8384112087307090;224624969;269423548
2.01.2018;14754322204851;20639535374717400;8462143310361330;243904347;292544313
3.01.2018;150102861595558;2100230854246290;8508669866629980;246834216;296026687
4.01.2018;150703007986558;21076249980896200;8590902502117280;245332199;294402195
5.01.2018;169972274079486;2377753390611460;8745870732767480;271871545;326196426
6.01.2018;17103589279661;23930171801925300;8842455764122990;27062812;324692954
7.01.2018;162316949994155;22714565243110500;895579276894414;253629866;304278121
8.01.2018;149374150894214;20906175923634300;89525228754023;233522731;280152545
9.01.2018;143785862174167;20127823110968000;8975402149367200;22425539;269017079
10.01.2018;146690882656341;2053728483569010;9013219889148780;227857359;273334467
11.01.2018;131867549427236;18465722522084300;9026008788545000;204583476;245400706
12.01.2018;137894436639392;19312703460712700;905736464452148;21322652;255762013
13.01.2018;142312250645821;19932067250062200;9086882005950840;219349907;263127775
14.01.2018;136810654611338;19164453081737100;910049123814835;210587018;252606465
15.01.2018;135916961966686;19041823203495300;9107001646532010;209089928;250804935
16.01.2018;114310401052016;16017380208107600;9058906757352970;176813612;212079726
17.01.2018;111596085905903;1563863757616550;9045504177167740;172888512;207376393
18.01.2018;112460397302747;15761971162453300;9030689390330620;174537851;209352287
19.01.2018;114402555616598;16036315357264400;9030688039289630;177575787;2129939
20.01.2018;127684045856224;1790085707952860;90562813405586;197662334;237080852
21.01.2018;114223942589129;16015229930042800;9035009384836470;17725748;212617327
22.01.2018;107373505774401;15051762695887800;9017951246367680;166908894;200268788
23.01.2018;108493918793103;1521080294120690;9001005147437940;168990048;202766184
24.01.2018;112258961747516;1574115253258520;9004293193520410;174818303;209753554
25.01.2018;111304649473992;1560944162198590;9004046278758340;1733603;208000559
26.01.2018;110355546098773;15478427390036300;9024133663552990;171522586;205791562
27.01.2018;113209701852718;15881906053196600;9035053466850020;175780986;210883443
28.01.2018;1161595871128;1629814112783010;9076734833561960;179559516;215410037
29.01.2018;111325543138515;156212402117274;9073028771660410;172172277;206552658
30.01.2018;995954671537113;1397629768860690;901909845744968;154963356;185916763
31.01.2018;100500957971946;14102720108716900;9010884814154460;156507606;187794381
1.02.2018;903986507510228;12686438312138300;8970816945577700;141418985;169691999
2.02.2018;87860773798948;12331772979820700;8905846217163560;13846829;166151934
3.02.2018;913210032232613;12817120713571100;8897476079345920;144053444;172878243
4.02.2018;825052689596727;1160924609698640;8898912306598260;130456911;156184746
5.02.2018;684954255932203;9639188497257970;8820666934350610;109279588;130831891
6.02.2018;773864395967271;10892060823584300;8804702280317200;123707315;148101152
7.02.2018;762459538953828;10731298600460000;8771591042980840;122341529;146484643
8.02.2018;821858085184103;11567996292769100;8761972887543540;132025018;158085047
9.02.2018;866045346785505;12191784966473700;8761549589469330;139151013;16660923
10.02.2018;853029280479252;12009816447701900;8760648239819270;137088217;164139497
11.02.2018;809672848129749;11400749840353000;8751817738134940;130267222;155971533
12.02.2018;890767017913501;1254353896939130;8764566828504480;143116474;171364615
13.02.2018;852396693191116;12004024025054100;8751813716465580;137160415;164241903
14.02.2018;94673010327294;13332650241554800;8775118560207500;151936981;181957973
15.02.2018;101067330835769;14233601617556800;8810688960436290;161549246;193482187
16.02.2018;101893164833431;14350236232232800;8825945700582650;162591486;19474862
17.02.2018;110855984143776;1561465515259010;8848575753932740;17646518;211360732
18.02.2018;104520919772063;147238812571096;8857356021564130;166233368;199108492
19.02.2018;111393557305669;15693124359600900;8888378232829210;176557792;211485368
20.02.2018;112459323179427;158443593969609;8919725751901130;177632809;212780635
21.02.2018;104588650888369;14737505797958700;8923628112162000;165151501;197827013
22.02.2018;987815894272355;13920330104593700;9032701396929120;154110376;184607258
23.02.2018;101590656125073;14317837013742400;9047029199521620;158260095;189577059
24.02.2018;968660177995325;13652881346651500;9039379223743890;15103782;18093287
25.02.2018;960322747749854;1353675539934610;903879662928878;149762805;17940982
26.02.2018;103123657130333;14537775404325300;9051437910485930;160612883;192409125
27.02.2018;106541072948568;150212443046701;9067351947902830;165662967;198459986
28.02.2018;103070249663939;14532836033267900;907878083384731;160074753;191774992
1.03.2018;109236308617767;15403902549882900;9101771000969660;169240718;20275908
2.03.2018;110140584672706;15531456301189600;9117406872430380;170349492;20411051
3.03.2018;114256805654588;16114099857102700;9130441103124790;176487638;211464502
4.03.2018;114625831975453;16167901952137800;9150063253817810;17669716;211715719
5.03.2018;115406623205728;16279082695159500;9181617880449270;177300808;2124487
6.03.2018;106770352308591;15060674725372400;9174433063396170;164159187;196727059
7.03.2018;99030850490941;1396984992642100;9162746242875300;152463569;182720774
8.03.2018;933047545295149;13162310654126600;914656020280324;143904488;172480924
9.03.2018;927813918439509;13089550962150200;9096720853925720;143893071;172471755
10.03.2018;878656042314436;1239659305935930;9081139166333360;136509229;16363096
11.03.2018;951353539976622;13422748922288600;9093000408302360;14761628;176958222
12.03.2018;914789018059615;12906462396965100;9084772416342890;142066986;170331347
13.03.2018;916054293278784;1292135724959680;9078621628972070;142327302;170702426
14.03.2018;822212723904149;11597440835387900;9051461009366710;128127833;153691592
15.03.2018;826858912244302;11664103719330200;9041359203192270;129008299;154749227
16.03.2018;837690449824664;11818754419997500;9031913212194280;130855491;156958433
17.03.2018;788166192051432;1111944407246100;9019644283463310;123280295;147896206
18.03.2018;818901671917008;1155354758528230;9017265698191680;128126951;15372127
19.03.2018;85370156233197;12045128951496200;9017810242773310;133570441;160262445
20.03.2018;889554717913501;12547225339267100;9019102514410240;139118336;166984764
21.03.2018;88795942565751;12525077285588800;9020108879145580;138857274;166685407
22.03.2018;871066493512566;12285227111374800;901301074533582;136305475;16366036
23.03.2018;877174632349503;12371539439984500;9012669343517790;137268316;164830412
24.03.2018;86109885163647;121446193296604;9014957625415280;134716322;161787156
25.03.2018;844061092255991;11903453049690300;9004542469379610;132193869;158785272
26.03.2018;817118435447107;11522785596749500;8985697840458390;128234733;154056226
27.03.2018;783726531940386;11051647507393000;8973845749586290;123153972;147972397
28.03.2018;793364272969024;11187560311880400;8962579898598460;124825223;149995286
29.03.2018;71085708132671;10023547726992300;8929977898633300;112246053;134902071
30.03.2018;683214906633548;963333227383937;8902183611536950;108213138;130076662
31.03.2018;69222812969024;9760169813552380;8897443541973880;109696339;131875342
1.04.2018;680452487931035;9593370414139640;8886684267180450;107952191;129804435
2.04.2018;703325960958504;9913147091190860;8880948599807860;111622615;134269917
3.04.2018;742080051548802;10457784987153100;8876718653977430;117811383;141752889
4.04.2018;678054360140269;955456227966131;8858984174782510;107851669;129795987
5.04.2018;679842261659848;9580019998618160;8848124328223760;108271761;130312944
6.04.2018;661049234979544;9314428643399170;883142084811946;105469197;126963243
7.04.2018;688646947194623;9703230504276050;8826891723060910;109928056;132349168
8.04.2018;700999610432496;9871186695277650;8825634599329690;111846764;134758367
9.04.2018;673689282378726;9485412868472190;8811250800955880;107651151;129733763
10.04.2018;681671861542957;9595855264369780;8801260366852730;109028194;13143587
11.04.2018;694478585710111;9776035039257070;8801364510536620;111074084;133919481
12.04.2018;790433027527762;11126322767386000;8814331381917530;126229912;152215846
13.04.2018;791906469462303;11146248433809000;882292181251688;126332848;152369622
14.04.2018;800641794330801;11268607155067800;8824533658876690;127696347;154037773
15.04.2018;834227110140269;1174232542703270;883071015380791;132971474;160406337
16.04.2018;804698213354763;11326668956656400;8828848711969630;128291574;154777167
17.04.2018;788773795791935;11092076212828800;8825394556150470;12568363;151791712
18.04.2018;816283486177674;11481276880987200;8831121054261350;13000928;157002305
19.04.2018;827296731589714;11636454428914800;886055716710189;131328699;158612722
20.04.2018;88395011320865;12434339366004700;8879444184483660;140035109;169131108
21.04.2018;886354082904734;124689766730128;8891630912481410;140232729;169378446
22.04.2018;880095908708358;12381575137046700;8897436124673170;13915891;168092587
23.04.2018;893078463354763;12564894434370300;8910592771268100;141010758;170339486
24.04.2018;965221378872005;13552523246876600;8939235952737000;151607177;183531084
25.04.2018;885550893658679;12430007677690200;8936151358669510;139097998;168455575
26.04.2018;926472742694331;12997112520146900;8964132360464100;14499019;175708104
27.04.2018;898133079018118;12600709783842100;896141506733006;140610715;170402847
28.04.2018;934182468468732;13097955298622000;8969895976672790;146021262;177091583
